ID,ticker,Year,Quarter,Date,negative,positive,uncertainty,litigious,constraining,strong_modal_positive,strong_modal_negative,strong_modal_uncertainty,strong_modal_litigious,strong_modal_constraining,weak_modal_positive,weak_modal_negative,weak_modal_uncertainty,weak_modal_litigious,weak_modal_constraining,strong_modal_raw_count,weak_modal_raw_count,NSS,WSS,Overall_Sentiment_Score,binary_sentiment,start_stock_price,end_stock_price,price_gap,Dividend_Yield,ROE
2018_Q2,TXN,2018,2,2018-07-25 00:01:09,43,95,38,0,2,0,0,0,0,0,0,0,0,0,0,37,22,0.3768115914723798,8.666666666666666,22.4,positive,113.22000122070312,115.76000213623048,2.540000915527344,2.23%,0.378
2018_Q2,T,2018,2,2018-07-25 05:33:11,67,255,78,7,6,0,0,0,0,0,0,0,0,0,0,111,47,0.583850929863817,31.33333333333333,115.6,positive,22.847431182861328,24.47129821777344,1.6238670349121094,6.26%,0.165
2018_Q2,UPS,2018,2,2018-07-25 16:46:16,70,197,51,15,11,0,0,0,0,0,0,0,0,0,0,72,26,0.4756554289301294,21.166666666666668,71.5,positive,120.1999969482422,120.01000213623048,-0.1899948120117187,3.04%,3.821
2018_Q2,KO,2018,2,2018-07-25 16:52:12,94,205,67,6,5,0,0,0,0,0,0,0,0,0,0,58,40,0.3712374569523831,18.5,56.4,positive,46.09000015258789,46.5,0.4099998474121094,3.35%,0.055
2018_Q2,F,2018,2,2018-07-26 01:50:08,166,196,59,7,15,0,0,0,0,0,0,0,0,0,0,65,31,0.0828729279478648,5.0,-26.6,neutral,9.890000343322754,10.050000190734863,0.1599998474121093,7.27%,0.235
2018_Q3,V,2018,3,2018-07-26 02:08:07,86,159,58,28,6,0,0,0,0,0,0,0,0,0,0,46,31,0.2979591824573094,12.166666666666666,14.7,positive,142.5,140.67999267578125,-1.82000732421875,.614%,0.288
2018_Q2,AMD,2018,2,2018-07-26 02:50:21,76,133,69,1,3,0,0,0,0,0,0,0,0,0,0,47,26,0.2727272714223575,9.5,8.5,positive,18.350000381469727,19.57999992370605,1.229999542236328,,0.165
2018_Q2,MA,2018,2,2018-07-26 18:18:22,78,138,62,9,5,0,0,0,0,0,0,0,0,0,0,53,41,0.2777777764917695,10.0,7.299999999999998,positive,207.3699951171875,202.8600006103516,-4.5099945068359375,.505%,0.726
2018_Q2,CMCSA,2018,2,2018-07-26 18:26:59,58,182,54,4,3,0,0,0,0,0,0,0,0,0,0,30,35,0.5166666645138889,20.666666666666668,84.0,positive,34.75,35.04999923706055,0.2999992370605469,2.12%,0.255
2018_Q2,BMY,2018,2,2018-07-26 19:26:24,105,201,98,15,9,0,0,0,0,0,0,0,0,0,0,90,50,0.3137254891708317,16.0,12.0,positive,57.91999816894531,60.16999816894531,2.25,2.72%,0.066
2018_Q2,MCD,2018,2,2018-07-26 20:08:15,71,209,82,4,14,0,0,0,0,0,0,0,0,0,0,76,47,0.4928571410969388,23.0,68.1,positive,156.13999938964844,158.9199981689453,2.779998779296875,2.56%,
2018_Q2,INTC,2018,2,2018-07-27 00:44:13,80,178,53,2,4,0,0,0,0,0,0,0,0,0,0,36,27,0.3798449597680428,16.333333333333332,58.6,positive,47.68000030517578,50.13999938964844,2.459999084472656,2.49%,0.155
2018_Q2,AMZN,2018,2,2018-07-27 01:00:10,44,107,44,4,1,0,0,0,0,0,0,0,0,0,0,28,24,0.4172185402833209,10.5,30.5,positive,90.8635025024414,94.9260025024414,4.0625,,0.16
2018_Q3,SBUX,2018,3,2018-07-27 01:42:15,83,216,71,5,14,0,0,0,0,0,0,0,0,0,0,94,35,0.4448160520240266,22.166666666666668,65.7,positive,52.150001525878906,51.91999816894531,-0.2300033569335937,2.29%,0.775
2018_Q2,AMGN,2018,2,2018-07-27 05:40:20,146,172,104,17,20,0,0,0,0,0,0,0,0,0,0,85,54,0.081761006032198,4.333333333333333,-66.9,neutral,192.44000244140625,193.97000122070312,1.529998779296875,2.69%,0.069
2018_Q2,MRK,2018,2,2018-07-27 18:09:08,87,171,108,8,9,0,0,0,0,0,0,0,0,0,0,69,50,0.3255813940868938,14.0,2.7,positive,60.582061767578125,62.97710037231445,2.395038604736328,2.91%,0.038
2018_Q2,MCO,2018,2,2018-07-27 22:36:13,58,120,87,12,14,0,0,0,0,0,0,0,0,0,0,50,34,0.3483146047847494,10.333333333333334,-7.9,positive,176.60000610351562,172.0399932861328,-4.5600128173828125,1.03%,
2018_Q2,AMT,2018,2,2018-07-31 16:47:16,43,114,94,26,9,0,0,0,0,0,0,0,0,0,0,64,49,0.4522292964826159,11.833333333333334,-11.2,positive,148.24000549316406,149.00999450683594,0.769989013671875,,0.117
2018_Q4,PG,2018,4,2018-07-31 18:20:21,115,367,121,9,19,0,0,0,0,0,0,0,0,0,0,96,59,0.5228215756787934,42.0,152.4,positive,80.87999725341797,81.5199966430664,0.6399993896484375,3.55%,0.161
2018_Q2,CHTR,2018,2,2018-07-31 18:34:16,89,85,63,11,17,0,0,0,0,0,0,0,0,0,0,70,31,-0.0229885056150085,-0.6666666666666666,-66.6,neutral,304.5799865722656,302.0599975585937,-2.519989013671875,,0.161
2018_Q2,SNY,2018,2,2018-07-31 21:44:11,130,194,81,7,15,0,0,0,0,0,0,0,0,0,0,77,45,0.1975308635878677,10.666666666666666,-7.4,positive,43.36000061035156,41.5099983215332,-1.85000228881836,,
2018_Q3,AAPL,2018,3,2018-08-01 00:40:13,51,142,65,2,10,0,0,0,0,0,0,0,0,0,0,55,40,0.4715025882305565,15.166666666666666,37.5,positive,50.375,52.4375,2.0625,1.53%,0.338
2018_Q2,TMUS,2018,2,2018-08-02 00:55:08,81,150,62,12,1,0,0,0,0,0,0,0,0,0,0,61,33,0.2987012974082195,11.5,15.999999999999998,positive,62.18000030517578,65.41000366210938,3.2300033569335938,,0.179
2018_Q2,TSLA,2018,2,2018-08-02 04:52:13,130,241,122,10,11,0,0,0,0,0,0,0,0,0,0,54,70,0.299191373856627,18.5,21.7,positive,23.30266761779785,22.57933235168457,-0.7233352661132812,,-0.492
2018_Q2,DUK,2018,2,2018-08-02 18:34:15,50,112,28,38,11,0,0,0,0,0,0,0,0,0,0,64,18,0.3827160470202713,10.333333333333334,8.899999999999999,positive,80.44999694824219,81.86000061035156,1.410003662109375,4.36%,0.054
2018_Q2,MET,2018,2,2018-08-02 18:41:59,79,139,116,21,16,0,0,0,0,0,0,0,0,0,0,42,38,0.2752293565356452,10.0,-28.7,positive,46.18999862670898,44.86000061035156,-1.329998016357422,3.67%,0.074
2018_Q3,DIS,2018,3,2018-08-08 01:21:57,87,117,61,24,14,0,0,0,0,0,0,0,0,0,0,79,28,0.1470588228085352,5.0,-38.1,positive,113.9800033569336,112.38999938964844,-1.5900039672851562,1.48%,0.246
2018_Q2,CVS,2018,2,2018-08-08 21:52:02,130,237,102,36,22,0,0,0,0,0,0,0,0,0,0,80,38,0.2915531327205636,17.833333333333332,7.199999999999999,positive,68.16999816894531,73.69000244140625,5.5200042724609375,3.08%,0.171
2018_Q4,CSCO,2018,4,2018-08-16 03:04:09,67,141,62,4,8,0,0,0,0,0,0,0,0,0,0,73,34,0.3557692290588017,12.333333333333334,19.0,positive,45.15999984741211,47.47999954223633,2.3199996948242188,2.76%,-0.02
2019_Q2,NVDA,2019,2,2018-08-17 02:03:10,60,138,75,6,7,0,0,0,0,0,0,0,0,0,0,34,42,0.393939391949801,13.0,23.0,positive,6.120500087738037,6.945250034332275,0.8247499465942383,.214%,0.568
2018_Q4,EL,2018,4,2018-08-20 20:01:11,115,354,74,9,13,0,0,0,0,0,0,0,0,0,0,71,27,0.5095948816426549,39.833333333333336,174.1,positive,140.55999755859375,140.1199951171875,-0.44000244140625,1.08%,0.259
2019_Q1,MDT,2019,1,2018-08-21 17:19:08,96,257,70,15,7,0,0,0,0,0,0,0,0,0,0,53,45,0.4560906502660322,26.83333333333333,99.9,positive,95.16999816894533,96.41000366210938,1.2400054931640625,,0.149
2018_Q2,LOW,2018,2,2018-08-22 17:31:52,107,235,59,1,9,0,0,0,0,0,0,0,0,0,0,41,14,0.3742690047535994,21.33333333333333,83.9,positive,105.5199966430664,109.93000030517578,4.410003662109375,1.77%,0.675
2018_Q2,SE,2018,2,2018-08-22 19:01:02,78,160,67,7,5,0,0,0,0,0,0,0,0,0,0,38,38,0.3445378136784126,13.666666666666666,31.1,positive,13.56999969482422,13.84000015258789,0.2700004577636719,4.33%,0.056
2018_Q3,TD,2018,3,2018-08-30 23:54:07,79,167,65,7,13,0,0,0,0,0,0,0,0,0,0,34,33,0.3577235757816114,14.666666666666666,35.4,positive,60.79999923706055,60.47999954223633,-0.3199996948242187,,
2018_Q-1,ADBE,2018,-1,2018-09-05 16:55:07,32,122,52,0,1,0,0,0,0,0,0,0,0,0,0,10,39,0.5844155806206781,15.0,57.6,positive,256.1400146484375,270.7900085449219,14.649993896484377,,0.256
2018_Q0,MDT,2018,0,2018-09-06 17:50:07,41,112,34,1,3,0,0,0,0,0,0,0,0,0,0,23,17,0.4640522845486778,11.833333333333334,45.7,positive,96.48999786376952,96.45999908447266,-0.029998779296875,,0.149
2018_Q0,LOW,2018,0,2018-09-06 21:41:06,47,144,26,0,0,0,0,0,0,0,0,0,0,0,0,49,10,0.507853400482443,16.166666666666668,73.2,positive,109.37999725341795,116.26000213623048,6.8800048828125,1.77%,0.675
2018_Q-1,NVDA,2018,-1,2018-09-06 22:41:10,13,88,52,2,3,0,0,0,0,0,0,0,0,0,0,49,28,0.7425742500735223,12.5,33.9,positive,6.817999839782715,6.799499988555908,-0.0184998512268066,.214%,0.568
2018_Q-1,COST,2018,-1,2018-09-07 17:18:10,8,11,8,2,1,0,0,0,0,0,0,0,0,0,0,7,1,0.1578947285318563,0.5,-4.0,positive,241.4600067138672,233.9199981689453,-7.540008544921875,.978%,0.275
2018_Q-1,AMD,2018,-1,2018-09-12 18:19:07,31,89,38,4,4,0,0,0,0,0,0,0,0,0,0,25,21,0.4833333293055556,9.666666666666666,27.9,positive,32.209999084472656,32.56999969482422,0.3600006103515625,,0.42
2018_Q-1,AMGN,2018,-1,2018-09-12 18:21:54,35,122,52,1,7,0,0,0,0,0,0,0,0,0,0,19,35,0.5541401238589801,14.5,49.7,positive,199.5,206.4600067138672,6.960006713867188,2.64%,0.085
2018_Q0,F,2018,0,2018-09-12 19:23:15,46,70,34,5,5,0,0,0,0,0,0,0,0,0,0,32,16,0.206896549940547,4.0,-6.0,positive,9.34000015258789,9.390000343322754,0.0500001907348632,7.70%,0.197
2018_Q-1,AXP,2018,-1,2018-09-12 20:34:06,35,90,48,2,1,0,0,0,0,0,0,0,0,0,0,16,30,0.43999999648,9.166666666666666,23.3,positive,107.87999725341795,109.87000274658205,1.9900054931640625,1.32%,0.17
2018_Q-1,TD,2018,-1,2018-09-12 22:56:53,44,63,46,13,5,0,0,0,0,0,0,0,0,0,0,16,25,0.1775700917984103,3.1666666666666665,-18.7,positive,60.47999954223633,60.97999954223633,0.5,,
2018_Q-1,CVS,2018,-1,2018-09-13 18:59:07,34,85,29,5,3,0,0,0,0,0,0,0,0,0,0,39,18,0.428571424969988,8.5,22.9,positive,77.08000183105469,78.43000030517578,1.3499984741210938,2.66%,0.075
2018_Q3,ADBE,2018,3,2018-09-14 03:02:08,46,213,60,2,7,0,0,0,0,0,0,0,0,0,0,53,36,0.6447876422981172,27.83333333333333,118.3,positive,274.69000244140625,269.9100036621094,-4.779998779296875,,0.256
2019_Q1,FDX,2019,1,2018-09-17 23:19:07,36,104,42,9,4,0,0,0,0,0,0,0,0,0,0,41,15,0.485714282244898,11.333333333333334,30.8,positive,255.72999572753903,240.7899932861328,-14.94000244140625,1.08%,0.224
2018_Q4,ACN,2018,4,2018-09-27 17:01:53,54,155,80,6,5,0,0,0,0,0,0,0,0,0,0,40,39,0.4832535862045283,16.833333333333332,43.6,positive,170.0500030517578,161.74000549316406,-8.30999755859375,,
2018_Q3,PEP,2018,3,2018-10-02 18:19:09,82,206,71,4,2,0,0,0,0,0,0,0,0,0,0,43,39,0.430555554060571,20.666666666666668,73.0,positive,108.72000122070312,105.62999725341795,-3.090003967285156,3.32%,0.293
2018_Q0,TMUS,2018,0,2018-10-03 02:28:08,29,61,19,7,2,0,0,0,0,0,0,0,0,0,0,23,13,0.3555555516049383,5.333333333333333,12.1,positive,68.9800033569336,68.94000244140625,-0.0400009155273437,,0.182
2018_Q4,COST,2018,4,2018-10-05 05:16:12,90,154,85,13,5,0,0,0,0,0,0,0,0,0,0,38,46,0.2622950808922333,10.666666666666666,0.2999999999999989,positive,218.82000732421875,228.5800018310547,9.759994506835938,.971%,0.275
2018_Q3,WFC,2018,3,2018-10-12 23:56:06,172,223,126,23,13,0,0,0,0,0,0,0,0,0,0,62,46,0.1291139237237622,8.5,-47.0,positive,52.11000061035156,51.86000061035156,-0.25,3.27%,0.115
2018_Q3,MS,2018,3,2018-10-16 17:10:08,129,175,100,8,9,0,0,0,0,0,0,0,0,0,0,43,39,0.1513157889759349,7.666666666666667,-25.0,positive,45.93999862670898,43.95000076293945,-1.9899978637695312,2.63%,0.108
2018_Q3,JNJ,2018,3,2018-10-16 19:18:11,138,282,144,12,5,0,0,0,0,0,1,0,1,0,0,47,59,0.3428571420408163,24.08333333333333,48.2,positive,136.55999755859375,137.5500030517578,0.9900054931640624,2.57%,0.019
2018_Q3,IBM,2018,3,2018-10-17 00:55:20,95,193,34,5,6,0,0,0,0,0,0,0,0,0,0,40,20,0.3402777765962577,16.333333333333332,65.5,positive,128.15487670898438,110.3250503540039,-17.82982635498047,5.44%,0.309
2018_Q3,ABT,2018,3,2018-10-17 18:21:48,71,152,60,15,7,0,0,0,0,0,0,0,0,0,0,75,35,0.3632286979227412,13.5,21.5,positive,70.2300033569336,68.0,-2.2300033569335938,1.62%,0.026
2018_Q3,ASML,2018,3,2018-10-17 22:08:11,76,118,85,3,7,0,0,0,0,0,0,0,0,0,0,91,51,0.2164948442448719,7.0,-28.8,positive,185.009994506836,168.74000549316406,-16.269989013671875,,
2018_Q3,TSM,2018,3,2018-10-18 17:30:08,157,156,79,4,10,0,0,0,0,0,0,0,0,0,0,103,37,-0.0031948881687064,-0.1666666666666666,-71.8,neutral,38.540000915527344,38.09999847412109,-0.44000244140625,,
2018_Q3,SAP,2018,3,2018-10-18 19:50:06,92,200,79,6,7,0,0,0,0,0,0,0,0,0,0,57,40,0.369863012431976,18.0,46.6,positive,107.01000213623048,107.26000213623048,0.25,,
2018_Q3,PM,2018,3,2018-10-18 19:51:57,67,147,86,7,13,0,0,0,0,0,0,0,0,0,0,43,46,0.3738317739540571,13.333333333333334,13.8,positive,87.5199966430664,88.06999969482422,0.5500030517578125,5.18%,
2018_Q3,NVS,2018,3,2018-10-18 22:53:08,157,205,93,26,12,0,0,0,0,0,0,0,0,0,0,75,50,0.1325966847165837,8.0,-37.5,positive,77.27598571777344,78.36917877197266,1.0931930541992188,,
2018_Q3,ISRG,2018,3,2018-10-19 02:49:07,69,141,83,10,15,0,0,0,0,0,0,0,0,0,0,86,38,0.3428571412244898,12.0,-3.0,positive,168.086669921875,172.8699951171875,4.7833251953125,,0.164
2018_Q3,GS,2018,3,2018-10-19 02:57:09,86,179,107,9,13,0,0,0,0,0,0,0,0,0,0,58,50,0.3509433949021004,15.5,11.9,positive,226.9600067138672,226.97000122070312,0.0099945068359375,1.42%,0.076
2018_Q3,AXP,2018,3,2018-10-19 03:38:06,76,168,80,11,10,0,0,0,0,0,0,0,0,0,0,61,41,0.3770491787825853,15.333333333333334,25.2,positive,106.7300033569336,104.04000091552734,-2.69000244140625,1.52%,0.17
2019_Q1,PG,2019,1,2018-10-19 18:09:06,113,187,69,2,5,0,0,0,0,0,0,0,0,0,0,40,33,0.2466666658444444,12.333333333333334,24.7,positive,87.30000305175781,89.58999633789062,2.2899932861328125,3.24%,0.163
2018_Q3,VZ,2018,3,2018-10-23 19:11:52,74,194,56,2,8,0,0,0,0,0,0,0,0,0,0,65,37,0.4477611923591,20.0,70.3,positive,57.209999084472656,57.209999084472656,0.0,4.22%,0.403
2018_Q3,LMT,2018,3,2018-10-23 19:39:08,56,115,101,25,8,0,0,0,0,0,0,0,0,0,0,82,43,0.345029237748367,9.833333333333334,-28.700000000000003,positive,321.3500061035156,303.2099914550781,-18.1400146484375,2.72%,1.467
2018_Q3,MCD,2018,3,2018-10-23 21:31:56,59,234,52,4,8,0,0,0,0,0,0,0,0,0,0,73,31,0.597269622534916,29.166666666666668,125.3,positive,177.14999389648438,180.38999938964844,3.2400054931640625,2.28%,
2018_Q3,TXN,2018,3,2018-10-24 01:55:10,62,74,39,0,7,0,0,0,0,0,0,0,0,0,0,50,21,0.0882352934688581,2.0,-23.1,neutral,92.01000213623048,97.13999938964844,5.129997253417969,3.32%,0.41
2018_Q3,T,2018,3,2018-10-24 17:01:47,55,169,45,4,6,0,0,0,0,0,0,0,0,0,0,56,29,0.5089285691565689,19.0,72.4,positive,22.930513381958008,23.383686065673828,0.4531726837158203,6.52%,0.17
2018_Q3,UPS,2018,3,2018-10-24 17:46:16,79,205,41,5,10,0,0,0,0,0,0,0,0,0,0,70,24,0.4436619702687959,21.0,81.6,positive,107.93000030517578,108.6500015258789,0.720001220703125,3.42%,3.023
2018_Q4,V,2018,4,2018-10-25 01:18:14,81,169,95,39,14,0,0,0,0,0,0,0,0,0,0,75,43,0.351999998592,14.666666666666666,-5.3,positive,140.52000427246094,144.77999877929688,4.2599945068359375,.609%,0.29
2018_Q3,F,2018,3,2018-10-25 02:21:49,105,223,58,0,14,0,0,0,0,0,0,0,0,0,0,59,30,0.3597560964641582,19.666666666666668,67.2,positive,8.989999771118164,9.600000381469728,0.6100006103515625,7.64%,0.197
2018_Q3,AMD,2018,3,2018-10-25 02:28:23,63,145,62,1,7,0,0,0,0,0,0,0,0,0,0,41,28,0.394230767335429,13.666666666666666,36.0,positive,19.270000457763672,21.84000015258789,2.5699996948242188,,0.42
2018_Q3,TSLA,2018,3,2018-10-25 06:15:08,89,186,101,2,13,0,0,0,0,0,0,0,0,0,0,84,56,0.3527272714446281,16.166666666666668,16.599999999999998,positive,20.99066734313965,23.21066665649414,2.219999313354492,,-0.588
2018_Q3,MRK,2018,3,2018-10-25 16:53:26,82,174,89,9,6,0,0,0,0,0,0,0,0,0,0,76,43,0.3593749985961914,15.333333333333334,20.5,positive,66.75572204589844,71.64122009277344,4.885498046875,2.61%,0.034
2018_Q3,CMCSA,2018,3,2018-10-25 17:04:25,78,320,68,5,6,0,0,0,0,0,0,0,0,0,0,93,45,0.6080401994772859,40.333333333333336,179.4,positive,35.84000015258789,38.29999923706055,2.459999084472656,1.99%,0.26
2018_Q3,BMY,2018,3,2018-10-25 19:50:22,119,167,100,9,15,0,0,0,0,0,0,0,0,0,0,77,43,0.167832167245342,8.0,-33.7,positive,49.209999084472656,52.9900016784668,3.7800025939941406,3.17%,0.028
2018_Q3,UNP,2018,3,2018-10-25 20:46:12,149,301,124,6,18,0,0,0,0,0,0,0,0,0,0,136,68,0.3377777770271605,25.33333333333333,44.0,positive,144.14999389648438,152.8699951171875,8.720001220703125,2.19%,0.316
2018_Q3,INTC,2018,3,2018-10-26 00:10:16,51,159,51,1,15,0,0,0,0,0,0,0,0,0,0,45,19,0.5142857118367347,18.0,63.6,positive,45.68999862670898,48.9900016784668,3.3000030517578125,2.56%,0.184
2018_Q3,GOOG,2018,3,2018-10-26 01:02:28,57,177,55,1,7,0,0,0,0,0,0,0,0,0,0,60,35,0.5128205106289722,20.0,73.0,positive,53.57350158691406,54.119998931884766,0.5464973449707031,,0.161
2018_Q3,AMZN,2018,3,2018-10-26 02:32:27,44,73,47,3,2,0,0,0,0,0,0,0,0,0,0,35,27,0.2478632457447586,4.833333333333333,-6.7,positive,82.1405029296875,87.74549865722656,5.604995727539063,,0.232
2018_Q3,CHTR,2018,3,2018-10-26 20:46:48,87,104,43,8,6,0,0,0,0,0,0,0,0,0,0,75,28,0.0890052351360982,2.833333333333333,-29.3,neutral,295.010009765625,324.6499938964844,29.63998413085937,,0.171
2018_Q3,MCO,2018,3,2018-10-26 20:48:09,109,136,114,21,16,1,0,0,0,0,0,0,0,0,0,52,51,0.1102040811828404,4.75,-64.0,positive,141.6300048828125,155.33999633789062,13.709991455078123,1.21%,1.89
2018_Q-1,IBM,2018,-1,2018-10-29 20:18:07,47,115,29,6,10,0,0,0,0,0,0,0,0,0,0,35,16,0.4197530838286846,11.333333333333334,36.9,positive,114.37858581542967,118.1070785522461,3.7284927368164062,5.44%,0.309
2018_Q3,AMT,2018,3,2018-10-30 16:54:24,41,156,107,15,17,0,0,0,0,0,0,0,0,0,0,76,48,0.5837563422144348,19.166666666666668,25.5,positive,160.9499969482422,161.02999877929688,0.0800018310546875,,0.117
2018_Q3,KO,2018,3,2018-10-30 17:36:27,73,197,65,3,9,0,0,0,0,0,0,0,0,0,0,75,29,0.459259257558299,20.666666666666668,67.6,positive,47.630001068115234,49.869998931884766,2.2399978637695312,3.26%,0.098
2018_Q3,MA,2018,3,2018-10-30 17:36:29,77,155,50,6,10,0,0,0,0,0,0,0,0,0,0,62,30,0.3362068951025564,13.0,29.6,positive,187.72999572753903,199.13999938964844,11.410003662109377,.506%,0.789
2018_Q3,EBAY,2018,3,2018-10-31 02:50:25,54,131,66,5,12,0,0,0,0,0,0,0,0,0,0,97,31,0.4162162139663988,12.833333333333334,12.999999999999998,positive,29.030000686645508,28.100000381469727,-0.9300003051757812,,-0.091
2018_Q3,TMUS,2018,3,2018-10-31 03:08:28,69,166,59,9,7,0,0,0,0,0,0,0,0,0,0,69,40,0.4127659556903576,16.166666666666668,41.7,positive,68.55000305175781,68.41000366210938,-0.1399993896484375,,0.182
2018_Q3,AMGN,2018,3,2018-10-31 03:40:11,128,230,70,15,12,0,0,0,0,0,0,0,0,0,0,84,43,0.2849162003214631,17.0,32.4,positive,192.7899932861328,191.5500030517578,-1.239990234375,2.74%,0.085
2019_Q1,EL,2019,1,2018-10-31 18:30:27,99,305,94,5,6,0,0,0,0,0,0,0,0,0,0,51,34,0.5099009888368787,34.333333333333336,139.9,positive,137.44000244140625,143.38999938964844,5.949996948242188,1.11%,0.244
2018_Q3,SNY,2018,3,2018-10-31 20:06:26,89,180,70,10,6,0,0,0,0,0,0,0,0,0,0,60,34,0.3382899615676953,15.166666666666666,32.6,positive,44.720001220703125,44.900001525878906,0.1800003051757812,,
2018_Q4,AAPL,2018,4,2018-11-02 00:48:27,38,147,52,2,6,0,0,0,0,0,0,0,0,0,0,47,29,0.5891891860043827,18.166666666666668,66.7,positive,51.869998931884766,47.852500915527344,-4.017498016357422,1.33%,0.376
2018_Q4,SBUX,2018,4,2018-11-02 02:16:57,75,262,62,2,10,0,0,0,0,0,0,0,0,0,0,82,34,0.5548961407866584,31.166666666666668,130.2,positive,64.31999969482422,67.62000274658203,3.3000030517578125,2.47%,0.823
2018_Q3,MET,2018,3,2018-11-02 17:35:38,96,135,112,21,3,0,0,0,0,0,0,0,0,0,0,44,27,0.1688311681002979,6.5,-40.5,positive,43.59999847412109,44.79999923706055,1.2000007629394531,4.08%,0.078
2018_Q3,DUK,2018,3,2018-11-02 20:58:27,58,131,78,37,18,0,0,0,0,0,0,0,0,0,0,84,28,0.3862433841997704,12.166666666666666,-13.1,positive,82.58999633789062,86.13999938964844,3.5500030517578125,4.49%,0.053
2018_Q3,CVS,2018,3,2018-11-06 17:57:24,60,163,55,15,5,0,0,0,0,0,0,0,0,0,0,76,25,0.4618834060005228,17.166666666666668,47.8,positive,77.9000015258789,78.55000305175781,0.6500015258789062,2.76%,0.075
2018_Q3,LLY,2018,3,2018-11-06 19:46:12,120,211,72,14,7,0,0,0,0,0,0,0,0,0,0,92,38,0.2749244704685061,15.166666666666666,22.3,positive,105.9000015258789,115.80999755859376,9.909996032714844,2.07%,-0.012
2018_Q4,DIS,2018,4,2018-11-09 01:55:24,61,141,63,11,9,0,0,0,0,0,0,0,0,0,0,96,32,0.396039601999804,13.333333333333334,16.099999999999998,positive,118.0,113.02999877929688,-4.970001220703125,1.46%,0.258
2019_Q1,CSCO,2019,1,2018-11-15 02:07:12,63,169,70,2,4,0,0,0,0,0,0,0,0,0,0,69,39,0.4568965497547562,17.666666666666668,50.3,positive,46.77000045776367,47.290000915527344,0.5200004577636719,2.76%,0.002
2018_Q-1,TMUS,2018,-1,2018-11-16 21:10:08,37,84,29,9,5,0,0,0,0,0,0,0,0,0,0,29,16,0.3884297488559525,7.833333333333333,18.1,positive,69.13999938964844,68.68000030517578,-0.4599990844726562,,0.182
2018_Q3,LOW,2018,3,2018-11-20 19:08:07,150,223,76,2,11,0,0,0,0,0,0,0,0,0,0,60,23,0.1957104552393821,12.166666666666666,14.2,positive,86.18000030517578,94.29000091552734,8.110000610351562,2.03%,0.687
2019_Q2,MDT,2019,2,2018-11-20 19:51:21,54,223,65,1,14,0,0,0,0,0,0,0,0,0,0,51,37,0.6101083010465405,28.166666666666668,115.1,positive,92.16000366210938,98.75,6.589996337890625,,0.149
2018_Q0,AMD,2018,0,2018-11-27 19:15:07,33,79,30,0,4,0,0,0,0,0,0,0,0,0,0,45,11,0.4107142820471939,7.666666666666667,18.9,positive,21.049999237060547,19.989999771118164,-1.0599994659423828,,0.42
2018_Q-1,TXN,2018,-1,2018-11-27 20:43:20,51,47,46,2,4,0,0,0,0,0,0,0,0,0,0,28,27,-0.0408163261141191,-0.6666666666666666,-38.3,neutral,96.27999877929688,93.8000030517578,-2.4799957275390625,3.08%,0.41
2018_Q0,IBM,2018,0,2018-11-27 23:56:49,36,72,80,7,6,0,0,0,0,0,0,0,0,0,0,25,47,0.3333333302469136,6.0,-20.2,positive,114.75143432617188,115.80306243896484,1.0516281127929688,5.05%,0.309
2018_Q4,TD,2018,4,2018-11-30 01:02:21,81,121,76,12,19,0,0,0,0,0,0,0,0,0,0,60,34,0.198019800999902,6.666666666666667,-28.9,positive,55.29999923706055,52.220001220703125,-3.079998016357422,,
2018_Q0,AMT,2018,0,2018-12-05 00:47:09,26,73,89,16,7,0,0,0,0,0,0,0,0,0,0,37,40,0.4747474699520457,7.833333333333333,-20.4,positive,167.6300048828125,162.30999755859375,-5.32000732421875,,0.117
2018_Q-1,LOW,2018,-1,2018-12-13 13:06:08,301,677,160,6,30,0,0,0,0,0,0,0,0,0,0,335,52,0.384458077316505,62.66666666666666,205.8,positive,94.29000091552734,91.04000091552734,-3.25,2.03%,0.687
2019_Q1,COST,2019,1,2018-12-14 02:56:09,64,129,75,9,5,0,0,0,0,0,0,0,0,0,0,71,35,0.3367875630218261,10.833333333333334,2.799999999999999,positive,207.0599975585937,201.0800018310547,-5.979995727539063,.986%,0.259
2018_Q4,ADBE,2018,4,2018-12-14 04:41:11,50,205,83,4,7,0,0,0,0,0,0,0,0,0,0,52,28,0.6078431348712034,25.83333333333333,94.8,positive,230.0,225.13999938964844,-4.8600006103515625,,0.28
2018_Q-1,MET,2018,-1,2018-12-14 19:59:07,94,159,112,13,14,0,0,0,0,0,0,0,0,0,0,59,31,0.2569169950319486,10.833333333333334,-19.4,positive,38.88999938964844,40.95000076293945,2.060001373291016,3.76%,0.085
2019_Q2,FDX,2019,2,2018-12-19 02:20:11,133,168,63,6,12,0,0,0,0,0,0,0,0,0,0,86,26,0.1162790693811326,5.833333333333333,-25.3,positive,162.50999450683594,161.3300018310547,-1.17999267578125,1.61%,0.232
2019_Q1,ACN,2019,1,2018-12-20 20:11:38,74,192,93,8,6,0,0,0,0,0,0,0,0,0,0,32,45,0.4436090208886879,19.666666666666668,53.6,positive,143.5,140.58999633789062,-2.910003662109375,,
